20210704101936,34.68344333333334,135.84118666666666
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-74,null
1,98:b6:e9:16:1d:33,-58,null
2,67:54:2c:d4:00:61,-65,null
3,c6:2c:cd:f2:56:a8,-81,null
4,41:8f:69:8a:c1:2c,-90,null
5,17:68:ff:8e:dd:b1,-94,0000fd6f-0000-1000-8000-00805f9b34fb
6,2b:21:be:97:07:74,-96,0000fd6f-0000-1000-8000-00805f9b34fb
