20210704080717,0.0,0.0
,adress,rssi,uuid
0,6e:00:be:c4:03:f3,-88,null
1,43:20:7e:69:63:b7,-97,null
2,dc:ef:ca:9d:75:4d,-80,null
3,68:10:c2:12:1d:82,-91,null
4,6b:1d:7a:2f:af:27,-95,null
5,5c:a2:83:c9:c3:c1,-95,null
6,58:59:06:dc:71:4a,-91,null
