20210704101732,34.68491,135.83866
,adress,rssi,uuid
0,00:a0:50:c4:24:ee,-76,null
1,98:b6:e9:16:1d:33,-67,null
2,67:54:2c:d4:00:61,-63,null
3,17:22:1a:0d:b6:cb,-93,0000fd6f-0000-1000-8000-00805f9b34fb
4,6d:21:56:c0:39:54,-96,null
