20210704080733,0.0,0.0
,adress,rssi,uuid
0,68:10:c2:12:1d:82,-90,null
1,6e:00:be:c4:03:f3,-89,null
2,dc:ef:ca:9d:75:4d,-81,null
3,43:20:7e:69:63:b7,-96,null
4,5c:a2:83:c9:c3:c1,-93,null
