20210704080804,0.0,0.0
,adress,rssi,uuid
0,5c:a2:83:c9:c3:c1,-90,null
1,38:2d:a0:dd:97:40,-83,0000fd6f-0000-1000-8000-00805f9b34fb
2,58:59:06:dc:71:4a,-93,null
3,dc:ef:ca:9d:75:4d,-81,null
4,6e:00:be:c4:03:f3,-91,null
5,68:10:c2:12:1d:82,-91,null
