20210704080544,34.69293666666667,135.78364666666667
,adress,rssi,uuid
0,68:10:c2:12:1d:82,-96,null
1,6e:00:be:c4:03:f3,-87,null
2,5c:a2:83:c9:c3:c1,-93,null
3,43:20:7e:69:63:b7,-90,null
4,dc:ef:ca:9d:75:4d,-85,null
5,18:ef:47:7d:7f:08,-95,0000fd6f-0000-1000-8000-00805f9b34fb
