20201221025928,34.73270333333333,135.73344333333333
,adress,rssi,uuid
0,15:fc:eb:cc:d3:6b,-57,0000fd6f-0000-1000-8000-00805f9b34fb
1,74:34:a2:de:82:d1,-51,null
2,c7:63:6b:d2:ea:2f,-97,null
