20201221154814,34.665135,135.786485
,adress,rssi,uuid
0,00:a0:50:0d:7a:d8,-77,null
1,02:06:7f:c9:fb:1e,-45,0000fd6f-0000-1000-8000-00805f9b34fb
2,4c:6a:d8:b3:3e:44,-63,null
3,44:8f:bd:0b:fd:3e,-47,null
4,62:28:32:51:e2:3b,-94,null
