20201221134508,34.69441166666667,135.80652166666667
,adress,rssi,uuid
0,00:a0:50:53:1a:a7,-73,null
1,61:ec:52:25:cb:92,-56,null
2,1d:c4:c6:cb:d0:73,-57,0000fd6f-0000-1000-8000-00805f9b34fb
3,57:a1:28:4b:64:4b,-65,null
4,5f:52:fa:4d:43:88,-92,null
5,f3:56:ef:1d:42:13,-92,null
