20201221143923,34.657696666666666,135.81966
,adress,rssi,uuid
0,70:86:aa:c3:1e:cd,-68,null
1,47:dd:9f:d8:86:da,-71,null
2,00:a0:50:53:02:df,-83,null
3,63:99:23:bc:e5:6d,-45,null
4,54:5a:27:ab:f9:f2,-79,null
5,48:49:a3:cd:ed:e6,-86,null
6,2f:ac:52:49:c9:62,-75,0000fd6f-0000-1000-8000-00805f9b34fb
7,74:83:a4:1a:02:d4,-72,null
8,94:db:56:33:4f:19,-69,null
9,25:79:54:44:f1:97,-82,0000fd6f-0000-1000-8000-00805f9b34fb
10,72:78:d2:75:c5:0b,-46,null
11,c1:7d:c4:da:93:f1,-74,null
12,2c:de:36:eb:48:a9,-46,0000fd6f-0000-1000-8000-00805f9b34fb
