20201221082731,34.73093,135.75466833333334
,adress,rssi,uuid
0,15:c7:7b:20:f5:c4,-48,0000fd6f-0000-1000-8000-00805f9b34fb
1,00:a0:50:1d:4a:8b,-68,null
2,51:ad:ed:32:f5:fc,-70,null
3,40:ba:8f:53:34:91,-58,null
4,1c:2b:9a:96:8a:f7,-65,0000fd6f-0000-1000-8000-00805f9b34fb
5,7a:fa:ed:a3:41:28,-50,null
6,78:ce:b0:aa:b0:76,-66,null
7,6c:99:04:a5:5e:28,-80,0000fd6f-0000-1000-8000-00805f9b34fb
8,5e:26:be:45:df:24,-53,null
9,74:d7:ca:8f:15:5b,-91,null
10,58:57:50:4a:d1:24,-76,null
11,34:72:40:c6:48:c2,-98,0000fd6f-0000-1000-8000-00805f9b34fb
12,7e:51:c0:fe:1e:cd,-96,null
13,7a:00:81:21:48:08,-81,null
14,77:0c:00:f7:7d:68,-80,null
15,1d:8e:32:c9:63:02,-87,0000fd6f-0000-1000-8000-00805f9b34fb
16,5a:92:3b:e3:71:28,-93,null
