20201221112112,34.679155,135.77111166666666
,adress,rssi,uuid
0,00:a0:50:53:46:68,-84,null
1,5a:45:58:48:ae:f6,-55,null
2,6b:42:17:a1:eb:a1,-58,null
3,7e:9c:01:26:a0:fe,-63,null
4,60:28:b2:1c:88:32,-54,null
5,15:c2:40:77:e3:1b,-51,0000fd6f-0000-1000-8000-00805f9b34fb
6,6e:72:b3:86:bd:e3,-91,null
