20201221185818,34.73267,135.7349
,adress,rssi,uuid
0,53:71:08:b9:69:3a,-53,null
1,3e:66:4c:2e:2a:f9,-57,0000fd6f-0000-1000-8000-00805f9b34fb
2,71:e7:e3:2b:de:dc,-96,null
