20201221134351,0.0,0.0
,adress,rssi,uuid
0,00:a0:50:53:1a:a7,-74,null
1,61:ec:52:25:cb:92,-49,null
2,1d:c4:c6:cb:d0:73,-51,0000fd6f-0000-1000-8000-00805f9b34fb
3,57:a1:28:4b:64:4b,-62,null
4,08:36:36:e8:d9:55,-97,0000fd6f-0000-1000-8000-00805f9b34fb
5,7c:c0:0f:0d:3a:6c,-92,null
