20201221025826,34.732791666666664,135.73323
,adress,rssi,uuid
0,74:34:a2:de:82:d1,-45,null
1,15:fc:eb:cc:d3:6b,-52,0000fd6f-0000-1000-8000-00805f9b34fb
2,59:8e:a0:49:f8:c2,-52,null
3,f0:79:60:1d:40:f3,-47,null
