20201221094411,34.705481666666664,135.80975
,adress,rssi,uuid
0,00:a0:50:11:5c:5f,-74,null
1,fc:51:b4:04:92:5e,-70,null
2,0f:18:b6:a5:d2:39,-54,0000fd6f-0000-1000-8000-00805f9b34fb
3,48:6d:a8:9f:06:4b,-54,null
4,69:21:1b:cd:65:9d,-87,null
