20201221082104,34.74057333333333,135.75682666666665
,adress,rssi,uuid
0,36:56:9e:2a:5d:a6,-38,0000fd6f-0000-1000-8000-00805f9b34fb
1,51:ad:ed:32:f5:fc,-78,null
2,00:a0:50:1d:4a:8b,-66,null
3,5b:9a:c8:15:d5:07,-61,null
4,46:93:ac:fa:a3:21,-66,null
5,6c:99:04:a5:5e:28,-79,0000fd6f-0000-1000-8000-00805f9b34fb
6,5e:26:be:45:df:24,-52,null
7,65:57:06:dd:ec:5a,-42,null
