20201221025433,34.72409,135.72331
,adress,rssi,uuid
0,74:34:a2:de:82:d1,-46,null
1,15:fc:eb:cc:d3:6b,-53,0000fd6f-0000-1000-8000-00805f9b34fb
2,59:8e:a0:49:f8:c2,-55,null
3,f0:79:60:1d:40:f3,-55,null
4,77:d8:39:82:e5:76,-95,null
