20201221113745,34.68199,135.80142166666667
,adress,rssi,uuid
0,07:43:f8:e7:41:3e,-79,0000fd6f-0000-1000-8000-00805f9b34fb
1,2f:bc:e4:b8:c9:98,-93,null
2,58:d4:90:0c:9e:55,-44,null
3,00:a0:50:53:46:68,-74,null
4,6d:e3:f9:a6:ef:c5,-67,null
5,a4:da:32:2a:16:10,-96,null
6,7d:93:4b:8b:8f:41,-67,null
7,6b:ec:8f:fa:f8:28,-86,null
8,63:0e:54:e8:da:8b,-83,null
9,56:5f:e5:28:95:7e,-82,null
10,10:1b:e8:55:0f:be,-43,0000fd6f-0000-1000-8000-00805f9b34fb
11,a4:da:32:27:c0:c1,-92,null
12,5a:45:58:48:ae:f6,-57,null
13,61:33:01:19:c8:5b,-94,null
14,49:68:a7:32:f7:90,-54,null
15,49:9f:e3:36:d8:e7,-87,null
16,4a:d2:b8:66:ab:81,-94,null
17,0c:35:27:2a:88:7a,-96,null
18,51:a1:da:6e:9a:5f,-94,null
19,10:0e:f8:c2:9e:cf,-95,null
20,31:d4:55:a1:44:3c,-92,0000fd6f-0000-1000-8000-00805f9b34fb
21,2c:26:17:3a:06:f8,-87,null
22,37:12:10:94:12:87,-91,null
23,52:e2:8c:20:28:b7,-89,0000fd6f-0000-1000-8000-00805f9b34fb
