20201221083619,34.68291166666667,135.83988833333333
,adress,rssi,uuid
0,7b:e9:ca:6e:c6:da,-53,null
1,00:a0:50:53:1a:d2,-78,null
2,58:25:70:85:47:12,-34,null
3,73:df:3c:22:35:b3,-40,null
4,34:c6:fe:d3:5b:44,-41,0000fd6f-0000-1000-8000-00805f9b34fb
5,51:d7:e5:c5:e4:a5,-81,0000fd6f-0000-1000-8000-00805f9b34fb
6,cf:2e:9d:9d:41:de,-34,null
