20201221142940,34.67384833333333,135.8364
,adress,rssi,uuid
0,00:a0:50:53:32:5a,-71,null
1,00:ec:83:4f:b7:e0,-69,0000fd6f-0000-1000-8000-00805f9b34fb
2,7d:74:99:87:b5:d5,-71,null
3,3b:82:02:59:19:4c,-94,0000fd6f-0000-1000-8000-00805f9b34fb
4,6f:fe:af:53:0d:b2,-35,null
5,37:62:66:4f:79:85,-94,0000fd6f-0000-1000-8000-00805f9b34fb
6,ca:b8:ba:a2:42:92,-40,null
7,41:b9:4b:8f:72:98,-95,null
