20201221105648,34.683085,135.845235
,adress,rssi,uuid
0,00:a0:50:52:f3:a8,-70,null
1,0a:60:1a:9b:c6:5a,-46,0000fd6f-0000-1000-8000-00805f9b34fb
2,5d:73:e8:9f:cc:b4,-45,null
3,6c:3d:37:9c:12:f6,-45,null
4,da:20:50:78:75:04,-44,null
