20210704103848,34.69197333333334,135.78212666666667
,adress,rssi,uuid
0,00:a0:50:52:e3:df,-72,null
1,c2:1f:46:3c:b7:61,-96,null
2,49:95:78:47:2c:99,-58,null
3,7a:fd:3d:db:b9:75,-97,null
4,18:ee:69:0d:3e:35,-97,null
5,63:65:aa:fd:e6:19,-96,null
6,42:72:9f:93:3f:3a,-98,null
7,ed:30:f8:a9:3b:ce,-91,null
