20210704161134,34.682968333333335,135.84430166666667
,adress,rssi,uuid
0,00:a0:50:52:e3:df,-71,null
1,5a:63:5f:8d:d0:d5,-72,0000fd6f-0000-1000-8000-00805f9b34fb
2,7e:b8:07:cb:1f:de,-94,null
3,05:7a:85:f4:17:e8,-93,0000fd6f-0000-1000-8000-00805f9b34fb
4,10:08:a1:c1:a1:33,-97,null
