20210704141719,34.68441166666667,135.814045
,adress,rssi,uuid
0,00:a0:50:52:e3:df,-71,null
1,73:f8:e9:85:0f:56,-57,null
2,2a:b9:4b:48:32:ff,-90,null
3,01:27:c5:4a:26:f9,-65,null
4,3a:75:93:72:12:5b,-97,null
5,7d:0e:23:0c:a2:7d,-62,null
6,31:fc:98:7d:f7:10,-61,0000fd6f-0000-1000-8000-00805f9b34fb
7,7c:1c:c2:a4:15:c4,-91,null
8,21:33:4b:2a:7e:c5,-95,null
9,51:07:42:ea:8f:e8,-95,null
10,5f:69:01:3c:d6:e4,-73,null
11,68:1b:45:90:42:0d,-54,null
12,27:a1:a1:81:a1:d1,-89,null
13,c1:e1:2a:65:a7:fd,-96,null
14,6c:39:a5:98:13:2d,-86,null
15,7d:f4:78:29:f2:11,-88,null
16,53:6d:4a:16:b2:7f,-58,null
17,28:86:dd:0d:c9:a0,-95,0000fd6f-0000-1000-8000-00805f9b34fb
18,15:56:f3:98:b4:af,-55,0000fd6f-0000-1000-8000-00805f9b34fb
19,4a:7c:42:9d:a7:92,-89,null
20,0b:e7:e3:49:57:95,-94,0000fd6f-0000-1000-8000-00805f9b34fb
21,04:17:90:22:e6:62,-90,0000fd6f-0000-1000-8000-00805f9b34fb
22,62:86:4d:00:39:73,-85,null
23,51:a8:cb:33:73:ad,-89,null
24,3a:dc:12:59:35:9f,-80,null
25,50:32:37:d0:11:40,-84,null
26,54:32:66:dc:41:bb,-79,null
27,50:32:37:d0:63:89,-89,null
28,2f:f7:37:0e:98:0f,-97,null
29,02:4e:ce:7d:97:52,-92,null
30,17:91:8d:27:5a:4d,-56,0000fd6f-0000-1000-8000-00805f9b34fb
31,4f:6b:7a:d0:4c:da,-64,null
32,4c:87:5d:11:b4:f3,-88,null
33,1f:92:e9:ef:62:92,-98,0000fd6f-0000-1000-8000-00805f9b34fb
34,70:77:43:00:ce:06,-87,null
35,2f:e0:ba:07:c9:d9,-94,null
36,54:a0:76:b5:ce:05,-89,null
37,50:32:37:d0:1f:4a,-101,null
38,4c:87:5d:62:a3:0e,-94,null
39,0d:ef:d0:3c:29:63,-91,null
40,64:26:87:17:40:5c,-93,null
41,5e:f1:e0:c0:2e:40,-83,null
42,c8:d0:83:f2:62:ef,-94,null
43,45:55:ad:d5:53:06,-94,null
44,42:cf:24:f5:db:b6,-89,null
45,34:4d:85:64:cf:20,-89,0000fd6f-0000-1000-8000-00805f9b34fb
46,41:72:c3:3c:d3:67,-94,null
47,62:cc:16:89:1b:e1,-96,null
48,62:81:60:dd:6d:45,-96,null
49,36:22:df:bb:22:7f,-99,null
50,2c:41:a1:5e:5e:70,-85,null
51,50:32:37:d3:ef:91,-82,null
