20210704130557,34.68332,135.84560833333333
,adress,rssi,uuid
0,5f:61:7b:20:77:31,-53,null
1,64:31:39:64:ec:64,-84,null
2,00:a0:50:52:e3:df,-69,null
3,45:8e:1e:06:21:62,-87,0000fd6f-0000-1000-8000-00805f9b34fb
4,4b:5a:be:54:05:21,-88,null
