20210704131107,34.682253333333335,135.84594666666666
,adress,rssi,uuid
0,69:35:39:76:0b:b3,-99,null
1,4b:5a:be:54:05:21,-77,null
2,00:a0:50:52:e3:df,-70,null
3,5f:61:7b:20:77:31,-61,null
4,45:8e:1e:06:21:62,-80,0000fd6f-0000-1000-8000-00805f9b34fb
5,7c:40:f4:29:d9:81,-55,null
6,67:8d:99:ad:f2:c9,-92,null
7,69:b3:8e:fc:89:14,-99,null
