20210704161103,34.682785,135.84578666666667
,adress,rssi,uuid
0,00:a0:50:52:e3:df,-76,null
1,5a:63:5f:8d:d0:d5,-73,0000fd6f-0000-1000-8000-00805f9b34fb
2,76:d9:9e:f3:05:c7,-98,null
3,58:9c:45:71:e2:e1,-92,null
