20210704130234,34.68484,135.83866333333333
,adress,rssi,uuid
0,48:33:02:33:b6:37,-87,null
1,42:c8:05:0a:7c:97,-74,0000fd6f-0000-1000-8000-00805f9b34fb
2,00:a0:50:52:e3:df,-69,null
3,5f:61:7b:20:77:31,-56,null
4,7b:db:65:84:b5:c7,-88,null
5,40:7e:48:8f:12:af,-97,null
