20210704094609,34.68430166666667,135.81131
,adress,rssi,uuid
0,74:21:17:a0:16:bd,-80,null
1,00:a0:50:52:e3:df,-83,null
2,5c:e4:19:fc:eb:65,-89,null
3,4b:58:5a:c4:d4:ed,-49,null
4,6d:9c:17:fa:19:d6,-80,0000fd6f-0000-1000-8000-00805f9b34fb
5,59:99:a6:fc:e4:ba,-93,null
6,4d:f6:6e:6e:eb:24,-51,null
7,6e:e8:bd:57:ac:e3,-85,null
8,f4:bf:80:94:9d:11,-67,null
9,4e:76:7f:6c:17:12,-91,null
10,f8:f0:05:c2:03:8f,-85,null
11,45:24:69:bc:d1:91,-81,null
12,47:13:a5:8a:27:21,-88,0000fd6f-0000-1000-8000-00805f9b34fb
13,71:e6:68:53:f9:68,-73,null
14,79:1f:a3:61:f9:35,-78,0000fd6f-0000-1000-8000-00805f9b34fb
15,78:d0:26:04:a8:6d,-89,null
16,50:c7:75:e1:09:99,-70,null
17,01:4c:a2:d4:7c:2b,-95,0000fd6f-0000-1000-8000-00805f9b34fb
18,52:f6:b1:bf:01:72,-96,null
19,5d:00:b0:a2:3b:9c,-89,null
20,54:7a:db:7a:99:93,-90,null
21,74:09:31:16:a3:db,-90,null
22,6b:fc:14:9c:c7:c5,-93,null
23,28:ed:e0:d6:fb:a8,-89,null
24,09:22:92:04:8a:e7,-90,0000fd6f-0000-1000-8000-00805f9b34fb
25,5d:bf:0b:7a:7b:72,-94,null
26,63:ab:7c:20:16:e8,-83,null
27,4e:e3:f0:8b:c8:30,-97,null
28,5d:66:9b:46:b7:4e,-100,null
29,74:6d:ac:c2:8b:af,-85,null
30,0e:c7:65:d5:36:01,-91,0000fd6f-0000-1000-8000-00805f9b34fb
31,b8:d7:af:5c:f0:1c,-97,null
32,5d:c2:f9:fd:4f:be,-92,null
33,48:fb:16:ab:02:25,-82,null
34,66:fe:c9:48:04:b5,-88,null
35,56:6e:e8:6c:be:df,-96,null
36,7c:3c:d2:12:09:b7,-90,null
37,32:57:23:a2:0c:4c,-95,0000fd6f-0000-1000-8000-00805f9b34fb
38,b0:02:47:3a:74:e5,-95,null
39,56:5d:e0:7f:8e:94,-88,null
40,53:90:11:97:c7:53,-94,null
41,34:81:f4:39:7c:34,-95,null
42,19:94:da:fd:c7:0b,-99,null
