20210704101122,34.68301,135.84497
,adress,rssi,uuid
0,56:22:a2:2a:79:b4,-93,null
1,00:a0:50:52:e3:df,-72,null
2,6c:f4:22:45:fe:3b,-63,null
3,4a:4b:ed:22:3d:1b,-90,null
4,4b:a7:61:33:5b:a1,-85,null
