20210704131023,34.68441,135.794545
,adress,rssi,uuid
0,30:59:9e:df:ab:58,-84,0000fd6f-0000-1000-8000-00805f9b34fb
1,7c:a3:27:0c:35:46,-61,null
2,01:5f:e3:6b:5a:1c,-90,0000fd6f-0000-1000-8000-00805f9b34fb
3,ac:12:2f:6b:6a:36,-73,null
4,00:a0:50:1d:4a:ce,-63,null
5,6c:3f:3e:be:17:17,-81,null
6,51:11:23:54:36:70,-101,null
7,2e:ae:ac:fd:3c:04,-86,null
8,4c:71:5f:69:2b:f2,-50,null
9,34:07:6c:af:90:06,-90,0000fd6f-0000-1000-8000-00805f9b34fb
10,4e:aa:51:06:68:64,-65,null
11,5b:7e:8c:c4:c1:8d,-92,null
12,47:b4:e7:ba:86:8d,-93,null
13,51:f4:2c:9b:1c:d2,-84,null
14,73:7d:be:10:02:3d,-83,null
15,29:7e:92:46:37:0d,-89,0000fd6f-0000-1000-8000-00805f9b34fb
16,50:c4:50:aa:ce:f6,-88,null
17,44:0b:a8:d6:89:94,-64,null
18,69:5c:0c:2a:33:a9,-93,null
19,58:19:51:e6:20:0f,-89,null
20,6a:4b:c4:7c:17:ac,-88,0000fd6f-0000-1000-8000-00805f9b34fb
21,6e:fd:9d:34:cb:7b,-90,null
22,2f:91:e9:53:e3:27,-95,null
23,4f:ed:4f:43:91:ed,-92,null
24,45:cf:57:dc:88:7f,-92,null
25,56:e5:36:65:64:73,-99,null
26,27:c5:a8:d5:80:2f,-86,0000fd6f-0000-1000-8000-00805f9b34fb
27,5b:03:90:94:0f:c4,-87,null
28,cd:67:1b:af:ab:c2,-66,null
29,4a:48:69:b4:92:93,-99,null
30,61:c8:64:d4:b8:54,-95,null
31,3b:7d:98:b6:8c:c0,-92,0000fd6f-0000-1000-8000-00805f9b34fb
32,75:e7:2c:72:e2:8a,-94,null
33,0d:94:5f:24:46:4c,-89,0000fd6f-0000-1000-8000-00805f9b34fb
34,3e:a6:5b:38:73:23,-94,0000fd6f-0000-1000-8000-00805f9b34fb
35,5e:5a:b0:47:a5:f5,-98,null
36,50:2b:a3:db:80:e6,-88,null
37,4d:9c:7b:83:b5:8b,-93,null
38,27:40:f6:5e:9e:d9,-95,0000fd6f-0000-1000-8000-00805f9b34fb
39,66:7d:c6:a8:6c:e6,-93,null
40,4c:92:a6:1e:ca:10,-98,null
