20210704104248,34.68305333333333,135.84292166666665
,adress,rssi,uuid
0,00:a0:50:1d:4a:ce,-76,null
1,4d:f3:b2:9a:b0:ca,-75,null
2,40:a1:85:31:26:76,-93,null
