20201221105255,34.68575,135.753105
,adress,rssi,uuid
0,00:a0:50:52:e2:56,-70,null
1,67:2a:b1:5b:44:fc,-47,null
2,ea:da:b7:52:fd:ed,-61,null
3,24:79:c7:cb:5e:55,-38,0000fd6f-0000-1000-8000-00805f9b34fb
4,53:93:3d:9f:90:76,-92,null
5,4a:88:ce:b3:dc:d6,-83,null
6,41:b2:5d:c4:1f:e8,-91,null
