20201221025316,34.72487666666667,135.72068
,adress,rssi,uuid
0,74:34:a2:de:82:d1,-50,null
1,15:fc:eb:cc:d3:6b,-47,0000fd6f-0000-1000-8000-00805f9b34fb
2,59:8e:a0:49:f8:c2,-57,null
3,f0:79:60:1d:40:f3,-57,null
4,50:32:37:8d:12:eb,-82,null
5,27:78:ca:97:0f:f6,-82,null
