20201221132722,34.694125,135.799325
,adress,rssi,uuid
0,00:a0:50:53:1a:a7,-71,null
1,07:9a:e7:7b:46:90,-49,0000fd6f-0000-1000-8000-00805f9b34fb
2,42:2c:9f:77:5f:89,-55,null
3,66:7c:9c:4f:ea:6b,-44,null
