20201221025622,34.729501666666664,135.731145
,adress,rssi,uuid
0,f8:f0:05:70:d3:b1,-85,null
1,f0:79:60:1d:40:f3,-56,null
2,15:fc:eb:cc:d3:6b,-53,0000fd6f-0000-1000-8000-00805f9b34fb
3,74:34:a2:de:82:d1,-64,null
4,59:8e:a0:49:f8:c2,-58,null
