20201221094457,34.70621,135.81186
,adress,rssi,uuid
0,00:a0:50:11:5c:5f,-69,null
1,78:e3:4f:70:c7:9d,-91,null
2,48:6d:a8:9f:06:4b,-53,null
3,0f:18:b6:a5:d2:39,-63,0000fd6f-0000-1000-8000-00805f9b34fb
4,fc:51:b4:04:92:5e,-69,null
5,53:6e:b4:20:8c:9d,-88,null
