20201221185206,34.732095,135.73159166666667
,adress,rssi,uuid
0,00:a0:50:ed:42:ec,-76,null
1,3e:66:4c:2e:2a:f9,-59,0000fd6f-0000-1000-8000-00805f9b34fb
2,53:71:08:b9:69:3a,-63,null
3,69:ef:ae:5f:7a:e4,-59,null
4,7e:df:39:6c:d3:23,-95,null
