20201221184317,34.71985,135.730065
,adress,rssi,uuid
0,3e:66:4c:2e:2a:f9,-48,0000fd6f-0000-1000-8000-00805f9b34fb
1,00:a0:50:ed:42:ec,-75,null
2,56:cc:8b:90:8c:02,-58,null
3,1a:43:bb:0a:c6:88,-58,null
4,53:71:08:b9:69:3a,-50,null
