20201221154626,34.665103333333334,135.785065
,adress,rssi,uuid
0,44:8f:bd:0b:fd:3e,-39,null
1,00:a0:50:0d:7a:d8,-78,null
2,02:06:7f:c9:fb:1e,-45,0000fd6f-0000-1000-8000-00805f9b34fb
3,56:83:0c:51:dc:89,-67,null
