20201221025449,34.723775,135.72411166666666
,adress,rssi,uuid
0,f0:79:60:1d:40:f3,-51,null
1,59:8e:a0:49:f8:c2,-51,null
2,74:34:a2:de:82:d1,-50,null
3,4b:b9:3a:09:4d:d6,-92,null
4,15:fc:eb:cc:d3:6b,-54,0000fd6f-0000-1000-8000-00805f9b34fb
