20201221024356,34.732836666666664,135.73276
,adress,rssi,uuid
0,f0:79:60:1d:40:f3,-59,null
1,59:8e:a0:49:f8:c2,-53,null
2,09:68:82:b7:0d:b1,-59,0000fd6f-0000-1000-8000-00805f9b34fb
3,42:98:b3:09:17:2a,-49,null
