20201221024411,34.732836666666664,135.73276
,adress,rssi,uuid
0,09:68:82:b7:0d:b1,-58,0000fd6f-0000-1000-8000-00805f9b34fb
1,59:8e:a0:49:f8:c2,-60,null
2,f0:79:60:1d:40:f3,-60,null
3,42:98:b3:09:17:2a,-62,null
