20201221024309,34.73283,135.73278166666665
,adress,rssi,uuid
0,42:98:b3:09:17:2a,-61,null
1,59:8e:a0:49:f8:c2,-54,null
2,09:68:82:b7:0d:b1,-61,0000fd6f-0000-1000-8000-00805f9b34fb
