20201221175034,34.675475,135.76059
,adress,rssi,uuid
0,00:a0:50:53:1a:aa,-73,null
1,58:ee:7a:53:6f:ff,-44,null
2,2b:32:59:34:cf:48,-46,0000fd6f-0000-1000-8000-00805f9b34fb
3,70:08:07:58:33:55,-46,null
4,6f:c7:75:68:ea:c3,-55,null
5,73:7f:8d:b8:08:7f,-57,null
6,1b:77:52:c9:1c:3e,-64,0000fd6f-0000-1000-8000-00805f9b34fb
7,58:50:ae:73:29:c5,-56,null
