20201221075142,34.751075,135.78057833333332
,adress,rssi,uuid
0,00:a0:50:53:37:52,-75,null
1,50:76:3b:db:be:48,-54,null
2,38:de:b4:72:51:cf,-55,0000fd6f-0000-1000-8000-00805f9b34fb
3,66:ee:83:9f:5f:3c,-54,null
4,4a:93:2d:72:9e:97,-84,0000fd6f-0000-1000-8000-00805f9b34fb
5,7a:c3:31:22:79:9f,-55,null
6,4f:14:2e:c8:62:51,-94,null
