20201221025551,34.72817,135.72780166666666
,adress,rssi,uuid
0,59:8e:a0:49:f8:c2,-61,null
1,f0:79:60:1d:40:f3,-69,null
2,15:fc:eb:cc:d3:6b,-53,0000fd6f-0000-1000-8000-00805f9b34fb
3,74:34:a2:de:82:d1,-52,null
4,14:b8:12:d2:ba:4f,-90,0000fd6f-0000-1000-8000-00805f9b34fb
