20201221112913,34.681868333333334,135.786035
,adress,rssi,uuid
0,5a:45:58:48:ae:f6,-76,null
1,00:a0:50:53:46:68,-72,null
2,6d:e3:f9:a6:ef:c5,-58,null
3,58:d4:90:0c:9e:55,-50,null
4,10:1b:e8:55:0f:be,-47,0000fd6f-0000-1000-8000-00805f9b34fb
5,51:f5:f7:54:d7:e5,-100,null
6,64:81:22:76:1e:63,-92,null
