20201221095007,34.706898333333335,135.82048
,adress,rssi,uuid
0,00:a0:50:11:5c:5f,-76,null
1,2d:c9:d1:41:ea:6f,-45,0000fd6f-0000-1000-8000-00805f9b34fb
2,7f:06:c3:2a:ce:4b,-35,null
3,64:bf:76:ba:e8:03,-53,null
4,fa:4b:db:c6:3a:b1,-68,null
