20201221135717,34.691625,135.81832333333332
,adress,rssi,uuid
0,00:a0:50:53:1a:a7,-71,null
1,49:7f:cb:b9:5d:7e,-55,null
2,47:7b:dc:fe:ea:52,-62,null
3,16:cb:d2:a1:11:fd,-53,0000fd6f-0000-1000-8000-00805f9b34fb
4,6f:5e:78:67:61:0a,-89,null
5,4a:fa:73:a9:c7:bb,-89,null
6,24:ad:96:64:2b:86,-85,0000fd6f-0000-1000-8000-00805f9b34fb
