20201221134233,34.694205,135.79315
,adress,rssi,uuid
0,00:a0:50:53:1a:a7,-69,null
1,61:ec:52:25:cb:92,-47,null
2,1d:c4:c6:cb:d0:73,-48,0000fd6f-0000-1000-8000-00805f9b34fb
3,57:a1:28:4b:64:4b,-71,null
4,80:ea:ca:06:86:3a,-90,null
5,6f:2c:dd:b8:1b:f6,-92,null
6,07:e4:df:64:f9:24,-95,null
