20201221025708,34.72967333333333,135.73113666666666
,adress,rssi,uuid
0,f0:79:60:1d:40:f3,-52,null
1,59:8e:a0:49:f8:c2,-54,null
2,74:34:a2:de:82:d1,-52,null
3,15:fc:eb:cc:d3:6b,-51,0000fd6f-0000-1000-8000-00805f9b34fb
