20201221155049,34.667505,135.78857166666666
,adress,rssi,uuid
0,00:a0:50:0d:7a:d8,-72,null
1,4c:6a:d8:b3:3e:44,-62,null
2,4d:55:94:5c:3d:29,-52,null
3,26:42:9e:07:f4:a7,-52,0000fd6f-0000-1000-8000-00805f9b34fb
4,67:31:49:98:67:7b,-95,null
5,5a:e8:8c:72:e3:3d,-87,null
6,62:c8:f7:d1:6d:8a,-87,null
