20201221103913,34.68189,135.78024833333333
,adress,rssi,uuid
0,00:a0:50:52:e2:56,-75,null
1,16:c2:af:c6:49:fc,-54,0000fd6f-0000-1000-8000-00805f9b34fb
2,61:c7:b6:da:2b:34,-54,null
3,04:19:8e:15:fa:e2,-63,0000fd6f-0000-1000-8000-00805f9b34fb
4,5d:16:bf:84:0e:4a,-61,null
5,00:1c:fc:55:c6:89,-90,null
