20201221024325,34.73283833333333,135.73277666666667
,adress,rssi,uuid
0,59:8e:a0:49:f8:c2,-58,null
1,09:68:82:b7:0d:b1,-56,0000fd6f-0000-1000-8000-00805f9b34fb
2,42:98:b3:09:17:2a,-59,null
3,f0:79:60:1d:40:f3,-50,null
