20201221135733,34.691625,135.81832333333332
,adress,rssi,uuid
0,00:a0:50:53:1a:a7,-71,null
1,49:7f:cb:b9:5d:7e,-54,null
2,16:cb:d2:a1:11:fd,-47,0000fd6f-0000-1000-8000-00805f9b34fb
3,47:7b:dc:fe:ea:52,-62,null
4,2b:2b:d1:9f:ab:57,-90,0000fd6f-0000-1000-8000-00805f9b34fb
5,03:17:c1:52:1d:cf,-94,null
6,57:15:9f:b9:3b:c4,-88,null
