20201221104541,34.676521666666666,135.762445
,adress,rssi,uuid
0,00:a0:50:52:e2:56,-71,null
1,61:c7:b6:da:2b:34,-46,null
2,16:c2:af:c6:49:fc,-39,0000fd6f-0000-1000-8000-00805f9b34fb
3,4a:40:e5:9b:01:98,-91,null
4,04:19:8e:15:fa:e2,-61,0000fd6f-0000-1000-8000-00805f9b34fb
5,5d:16:bf:84:0e:4a,-60,null
6,ea:da:b7:52:fd:ed,-64,null
