20201221134641,34.69686333333333,135.80639666666667
,adress,rssi,uuid
0,43:71:c4:52:4e:28,-72,null
1,00:a0:50:53:1a:a7,-72,null
2,5a:70:b7:d2:b2:3a,-86,null
3,16:cb:d2:a1:11:fd,-52,0000fd6f-0000-1000-8000-00805f9b34fb
4,49:7f:cb:b9:5d:7e,-48,null
5,57:a1:28:4b:64:4b,-73,null
