20201221095038,34.70737,135.82161833333333
,adress,rssi,uuid
0,74:0a:a2:f3:55:ed,-82,null
1,00:a0:50:11:5c:5f,-71,null
2,64:bf:76:ba:e8:03,-47,null
3,2d:c9:d1:41:ea:6f,-49,0000fd6f-0000-1000-8000-00805f9b34fb
4,7f:06:c3:2a:ce:4b,-29,null
5,44:f9:34:e4:2c:39,-85,null
6,fa:4b:db:c6:3a:b1,-74,null
