20201221154830,34.66520666666667,135.78819666666666
,adress,rssi,uuid
0,4c:6a:d8:b3:3e:44,-65,null
1,00:a0:50:0d:7a:d8,-73,null
2,44:8f:bd:0b:fd:3e,-45,null
3,02:06:7f:c9:fb:1e,-48,0000fd6f-0000-1000-8000-00805f9b34fb
