20201221155151,34.669108333333334,135.78860666666668
,adress,rssi,uuid
0,26:42:9e:07:f4:a7,-47,0000fd6f-0000-1000-8000-00805f9b34fb
1,4d:55:94:5c:3d:29,-42,null
2,4c:6a:d8:b3:3e:44,-71,null
3,00:a0:50:0d:7a:d8,-72,null
4,55:b0:de:bb:85:6c,-89,null
