20201221111648,34.67639,135.76188666666667
,adress,rssi,uuid
0,00:a0:50:53:46:68,-72,null
1,6b:42:17:a1:eb:a1,-70,null
2,60:28:b2:1c:88:32,-54,null
3,51:07:72:e4:59:b3,-65,null
4,15:c2:40:77:e3:1b,-56,0000fd6f-0000-1000-8000-00805f9b34fb
5,63:b1:a6:e7:90:1c,-95,0000fd6f-0000-1000-8000-00805f9b34fb
6,41:b2:bc:be:23:f1,-92,null
