,time,latitude,longitude
0,20210701093724,0.0,0.0.1
1,20210701093739,0.0,0.0.1
2,20210701093755,0.0,0.0.1
3,20210701093811,34.684311666666666,135.82656666666668
4,20210701093827,34.68437333333333,135.82798833333334
5,20210701093843,34.68436,135.82828166666667
6,20210701093859,34.68436,135.82828166666667
7,20210701093915,34.68436,135.82828166666667
8,20210701093930,34.68436,135.82828166666667
9,20210701093946,34.68450333333333,135.83154166666668
10,20210701094001,34.68450333333333,135.83154166666668
11,20210701094017,34.68449666666667,135.831565
12,20210701094032,34.684513333333335,135.83162833333333
13,20210701094048,34.684506666666664,135.83165833333334
14,20210701094103,34.684506666666664,135.83165833333334
15,20210701094119,34.684506666666664,135.83165833333334
16,20210701094135,34.68449833333333,135.83274666666668
17,20210701094150,34.68449833333333,135.83274666666668
18,20210701094206,34.68449833333333,135.83274666666668
19,20210701094221,34.68395833333334,135.83765
20,20210701094237,34.684135,135.838205
21,20210701094252,34.684135,135.838205
22,20210701094308,34.68538,135.838965
23,20210701094323,34.685291666666664,135.83937166666666
24,20210701094339,34.685125,135.83938666666666
25,20210701094354,34.68512333333334,135.83938666666666
26,20210701094410,34.68512166666667,135.839385
27,20210701094425,34.68512166666667,135.839385
28,20210701094441,34.68512166666667,135.839385
29,20210701094456,34.68512166666667,135.839385
30,20210701094512,34.68512166666667,135.839385
31,20210701094527,34.68512166666667,135.839385
32,20210701094543,34.68512166666667,135.839385
33,20210701094558,34.68512166666667,135.839385
34,20210701094614,34.68512166666667,135.839385
35,20210701094629,34.68512166666667,135.839385
36,20210701094645,34.68512166666667,135.839385
37,20210701094700,34.68512166666667,135.839385
38,20210701094716,34.685006666666666,135.83889333333335
39,20210701094731,34.685006666666666,135.83889333333335
40,20210701094747,34.683838333333334,135.838185
41,20210701094802,34.68362666666667,135.83924
42,20210701094818,34.68346,135.840375
43,20210701094833,34.68346,135.840375
44,20210701094849,34.683006666666664,135.84243333333333
45,20210701094904,34.683006666666664,135.84243333333333
46,20210701094920,34.682941666666665,135.84466
47,20210701094935,34.682941666666665,135.84466
48,20210701094951,34.682948333333336,135.84577833333333
49,20210701095006,34.682948333333336,135.84577833333333
50,20210701095022,34.682035,135.84618833333334
51,20210701095037,34.682035,135.84618833333334
52,20210701095053,34.681821666666664,135.84616833333334
53,20210701095108,34.681821666666664,135.84616833333334
54,20210701095124,34.681815,135.84613166666668
55,20210701095139,34.681815,135.84613166666668
56,20210701095155,34.68181166666667,135.84614166666665
57,20210701095210,34.68181166666667,135.84614166666665
58,20210701095226,34.681805,135.84614833333333
59,20210701095241,34.681805,135.84614833333333
60,20210701095257,34.68179833333333,135.84616166666666
61,20210701095312,34.68179833333333,135.84616166666666
62,20210701095328,34.68183833333333,135.84614833333333
63,20210701095343,34.681825,135.84616
64,20210701095359,34.68180666666667,135.84616
65,20210701095414,34.68180666666667,135.84616
66,20210701095430,34.681785,135.846175
67,20210701095445,34.681785,135.846175
68,20210701095501,34.681783333333335,135.84618666666665
69,20210701095516,34.681783333333335,135.84618666666665
70,20210701095532,34.681785,135.84619166666667
71,20210701095547,34.681785,135.84619166666667
72,20210701095603,34.681783333333335,135.84619166666667
73,20210701095618,34.681783333333335,135.84619166666667
74,20210701095634,34.68199166666667,135.84600166666667
75,20210701095649,34.68199166666667,135.84600166666667
76,20210701095705,34.682901666666666,135.84562
77,20210701095720,34.682901666666666,135.84562
78,20210701095736,34.68298333333333,135.84395666666666
79,20210701095751,34.68298333333333,135.84395666666666
80,20210701095807,34.68344333333334,135.84141333333332
81,20210701095822,34.68344333333334,135.84141333333332
82,20210701095838,34.683688333333336,135.83875166666667
83,20210701095853,34.68403333333333,135.83734833333332
84,20210701095909,34.68440666666667,135.835785
85,20210701095924,34.68440666666667,135.835785
86,20210701095940,34.684425,135.83255666666668
87,20210701095955,34.684425,135.83255666666668
88,20210701100011,34.684441666666665,135.83218333333335
